drive,age,colour,type,date,value
Hybrid,5 years +,Blue,Supermini,2017-03-31,1.8790309211753045
Hybrid,5 years +,Green,Sport,2016-03-31,-0.36541146963484417
Hybrid,5 years +,Green,Sport,2016-04-30,-0.6622874294715637
Hybrid,5 years +,Green,Sport,2016-05-31,0.05790664879510812
Hybrid,5 years +,Green,Sport,2016-06-30,-1.1128640928708446
Hybrid,5 years +,Green,Sport,2016-07-31,0.9507566087202499
Hybrid,5 years +,Green,Sport,2016-08-31,0.8542311701485612
Hybrid,5 years +,Green,Sport,2016-09-30,0.42497629633065076
Hybrid,5 years +,Green,Sport,2016-10-31,-0.028687009229155028
Hybrid,5 years +,Green,Sport,2016-11-30,-1.4709668306175128
Hybrid,5 years +,Green,Sport,2016-12-31,-0.6316536842082374
Hybrid,5 years +,Green,Sport,2017-01-31,2.053769687626667
Hybrid,5 years +,Green,Sport,2017-02-28,-0.7076046890520163
Hybrid,5 years +,Green,Sport,2017-03-31,-2.5048297815374814
Hybrid,5 years +,Green,Sedan,2016-03-31,1.3570493948506606
Hybrid,5 years +,Green,Sedan,2016-04-30,0.964152435810521
Hybrid,5 years +,Green,Sedan,2016-05-31,-0.433803590340847
Hybrid,5 years +,Green,Sedan,2016-06-30,0.046029790084553907
Hybrid,5 years +,Green,Sedan,2016-07-31,0.09455340610001423
Hybrid,5 years +,Green,Sedan,2016-08-31,0.03704278368921432
Hybrid,5 years +,Green,Sedan,2016-09-30,0.3843357694735096
Hybrid,5 years +,Green,Sedan,2016-10-31,0.7805907752585383
Hybrid,5 years +,Green,Sedan,2016-11-30,-0.038595937918699676
Hybrid,5 years +,Green,Sedan,2016-12-31,-1.641770987103612
Hybrid,5 years +,Green,Sedan,2017-01-31,-1.5044266810135198
Hybrid,5 years +,Green,Sedan,2017-02-28,1.6926837931561554
Hybrid,5 years +,Green,Sedan,2017-03-31,1.4891508022560753
Hybrid,5 years +,Green,Supermini,2016-03-31,-0.29459899973285136
Hybrid,5 years +,Green,Supermini,2016-04-30,0.8382605252441763
Hybrid,5 years +,Green,Supermini,2016-05-31,0.40558277789836866
Hybrid,5 years +,Green,Supermini,2016-06-30,-0.2501865542584325
Hybrid,5 years +,Green,Supermini,2016-07-31,0.5629476866139514
Hybrid,5 years +,Green,Supermini,2016-08-31,-0.6114728057478226
Hybrid,5 years +,Green,Supermini,2016-09-30,0.7178539511476287
Hybrid,5 years +,Green,Supermini,2016-10-31,-0.022365805904710594
Hybrid,5 years +,Green,Supermini,2016-11-30,0.504108030799214
Hybrid,5 years +,Green,Supermini,2016-12-31,-1.2401680980079657
Hybrid,5 years +,Green,Supermini,2017-01-31,0.6247476971110871
Hybrid,5 years +,Green,Supermini,2017-02-28,0.12128990595254306
Hybrid,5 years +,Green,Supermini,2017-03-31,-0.4532999366184357
Hybrid,5 years +,Black,Sport,2016-03-31,0.2540559970108765
Hybrid,5 years +,Black,Sport,2016-04-30,-0.18247255946851274
Hybrid,5 years +,Black,Sport,2016-05-31,-0.558226897962825
Hybrid,5 years +,Black,Sport,2016-06-30,0.8131088376697041
Hybrid,5 years +,Black,Sport,2016-07-31,-1.6729742281091482
Hybrid,5 years +,Black,Sport,2016-08-31,-2.545135350094735
Hybrid,5 years +,Black,Sport,2016-09-30,1.3025827797746694
Hybrid,5 years +,Black,Sport,2016-10-31,0.26478013760712366
Hybrid,5 years +,Black,Sport,2016-11-30,0.2466279509036779
Hybrid,5 years +,Black,Sport,2016-12-31,-0.014614999088138644
Hybrid,5 years +,Black,Sport,2017-01-31,-1.8667610882997132
Hybrid,5 years +,Black,Sport,2017-02-28,-0.5108230625155845
Hybrid,5 years +,Black,Sport,2017-03-31,0.5718575270063254
Hybrid,5 years +,Black,Sedan,2016-03-31,0.7508480749553754
Hybrid,5 years +,Black,Sedan,2016-04-30,-0.5513829561195432
Hybrid,5 years +,Black,Sedan,2016-05-31,1.3889183061500714
Hybrid,5 years +,Black,Sedan,2016-06-30,-0.5279737519101124
Hybrid,5 years +,Black,Sedan,2016-07-31,1.3171333428014351
Hybrid,5 years +,Black,Sedan,2016-08-31,1.0607058139591423
Hybrid,5 years +,Black,Sedan,2016-09-30,-0.2224081047008812
Hybrid,5 years +,Black,Sedan,2016-10-31,0.570881648277879
Hybrid,5 years +,Black,Sedan,2016-11-30,0.5179556765623252
Hybrid,5 years +,Black,Sedan,2016-12-31,-0.027926344506065785
Hybrid,5 years +,Black,Sedan,2017-01-31,-1.1093206306968915
Hybrid,5 years +,Black,Sedan,2017-02-28,-0.001530055914749314
Hybrid,5 years +,Black,Sedan,2017-03-31,-0.006618287489684183
Hybrid,5 years +,Black,Supermini,2016-03-31,1.0094209919681558
Hybrid,5 years +,Black,Supermini,2016-04-30,-0.14610154358034866
Hybrid,5 years +,Black,Supermini,2016-05-31,-0.6975971900431901
Hybrid,5 years +,Black,Supermini,2016-06-30,-0.5040757468472327
Hybrid,5 years +,Black,Supermini,2016-07-31,-0.7799821355025947
Hybrid,5 years +,Black,Supermini,2016-08-31,1.843087637579447
Hybrid,5 years +,Black,Supermini,2016-09-30,0.7335393653214891
Hybrid,5 years +,Black,Supermini,2016-10-31,1.5620181918369649
Hybrid,5 years +,Black,Supermini,2016-11-30,0.48148343341849403
Hybrid,5 years +,Black,Supermini,2016-12-31,-0.1594219059341428
Hybrid,5 years +,Black,Supermini,2017-01-31,-0.4460767951948696
Hybrid,5 years +,Black,Supermini,2017-02-28,0.1424137979095184
Hybrid,5 years +,Black,Supermini,2017-03-31,1.1933766900302822
Hybrid,Brand new,Yellow,Sport,2016-03-31,0.3886734619668789
Hybrid,Brand new,Yellow,Sport,2016-04-30,-0.4550037736716104
Hybrid,Brand new,Yellow,Sport,2016-05-31,2.154307347398275
Hybrid,Brand new,Yellow,Sport,2016-06-30,0.6923161885212138
Hybrid,Brand new,Yellow,Sport,2016-07-31,-0.35428256378123996
Hybrid,Brand new,Yellow,Sport,2016-08-31,1.0792055854096854
Hybrid,Brand new,Yellow,Sport,2016-09-30,0.3431165445555455
Hybrid,Brand new,Yellow,Sport,2016-10-31,1.093313169984925
Hybrid,Brand new,Yellow,Sport,2016-11-30,0.2999608625288041
Hybrid,Brand new,Yellow,Sport,2016-12-31,-2.530332352485166
Hybrid,Brand new,Yellow,Sport,2017-01-31,0.009436766783598291
Hybrid,Brand new,Yellow,Sport,2017-02-28,0.8646780291746395
Hybrid,Brand new,Yellow,Sport,2017-03-31,-0.104849673071259
Hybrid,Brand new,Yellow,Sedan,2016-03-31,-0.9672428853053875
Hybrid,Brand new,Yellow,Sedan,2016-04-30,1.306851459242304
Hybrid,Brand new,Yellow,Sedan,2016-05-31,-0.024610244873102982
Hybrid,Brand new,Yellow,Sedan,2016-06-30,-0.43269102848578345
Hybrid,Brand new,Yellow,Sedan,2016-07-31,-0.3403822097135939
Hybrid,Brand new,Yellow,Sedan,2016-08-31,0.2239720697608821
Hybrid,Brand new,Yellow,Sedan,2016-09-30,-0.031133145934154043
Hybrid,Brand new,Yellow,Sedan,2016-10-31,1.3029214463335759
Hybrid,Brand new,Yellow,Sedan,2016-11-30,0.5557267655047321
Hybrid,Brand new,Yellow,Sedan,2016-12-31,-0.7213841077829104
Hybrid,Brand new,Yellow,Sedan,2017-01-31,-0.9962353492087801
Hybrid,Brand new,Yellow,Sedan,2017-02-28,-0.3688128564799677
Hybrid,Brand new,Yellow,Sedan,2017-03-31,1.4155083945096447
Hybrid,Brand new,Yellow,Supermini,2016-03-31,0.4185644408587018
Hybrid,Brand new,Yellow,Supermini,2016-04-30,0.467880803082719
Hybrid,Brand new,Yellow,Supermini,2016-05-31,-0.10615715753371836
Hybrid,Brand new,Yellow,Supermini,2016-06-30,-0.5074760823759478
Hybrid,Brand new,Yellow,Supermini,2016-07-31,-0.08721217843036243
Hybrid,Brand new,Yellow,Supermini,2016-08-31,-2.159437537406149
Hybrid,Brand new,Yellow,Supermini,2016-09-30,-0.5773585087898208
Hybrid,Brand new,Yellow,Supermini,2016-10-31,-0.48896053032080794
Hybrid,Brand new,Yellow,Supermini,2016-11-30,2.7827268301773307
Hybrid,Brand new,Yellow,Supermini,2016-12-31,0.7031416888729985
Hybrid,Brand new,Yellow,Supermini,2017-01-31,0.45530430747037853
Hybrid,Brand new,Yellow,Supermini,2017-02-28,0.4054069965236698
Hybrid,Brand new,Yellow,Supermini,2017-03-31,-0.8621183275797605
Hybrid,Brand new,Blue,Sport,2016-03-31,-0.5853749081403044
Hybrid,Brand new,Blue,Sport,2016-04-30,0.41646126490526597
Hybrid,Brand new,Blue,Sport,2016-05-31,-0.06135578747352638
Hybrid,Brand new,Blue,Sport,2016-06-30,1.0739250321418174
Hybrid,Brand new,Blue,Sport,2016-07-31,-2.063212248089436
Hybrid,Brand new,Blue,Sport,2016-08-31,0.2342889198174759
Hybrid,Brand new,Blue,Sport,2016-09-30,-0.13193268873304917
Hybrid,Brand new,Blue,Sport,2016-10-31,1.8804443442249539
Hybrid,Brand new,Blue,Sport,2016-11-30,-0.13729702367046182
Hybrid,Brand new,Blue,Sport,2016-12-31,1.8092342496410063
Hybrid,Brand new,Blue,Sport,2017-01-31,0.7887680250618707
Hybrid,Brand new,Blue,Sport,2017-02-28,-2.0761212365199633
Hybrid,Brand new,Blue,Sport,2017-03-31,0.0827872353542986
Hybrid,Brand new,Blue,Sedan,2016-03-31,-0.14780030900740446
Hybrid,Brand new,Blue,Sedan,2016-04-30,-0.7788066566132726
Hybrid,Brand new,Blue,Sedan,2016-05-31,-0.14588818965015957
Hybrid,Brand new,Blue,Sedan,2016-06-30,-0.48051313387089595
Hybrid,Brand new,Blue,Sedan,2016-07-31,-0.5448074561778015
Hybrid,Brand new,Blue,Sedan,2016-08-31,-0.6219092098181319
Hybrid,Brand new,Blue,Sedan,2016-09-30,-1.271018488546169
Hybrid,Brand new,Blue,Sedan,2016-10-31,1.1088324877219686
Hybrid,Brand new,Blue,Sedan,2016-11-30,0.26479756359472273
Hybrid,Brand new,Blue,Sedan,2016-12-31,-0.40659280281930865
Hybrid,Brand new,Blue,Sedan,2017-01-31,-0.5058621957690141
Hybrid,Brand new,Blue,Sedan,2017-02-28,0.3122639327082306
Hybrid,Brand new,Blue,Sedan,2017-03-31,-0.4908327319600771
Hybrid,Brand new,Blue,Supermini,2016-03-31,0.33168530240451477
Hybrid,Brand new,Blue,Supermini,2016-04-30,0.7778642158039406
Hybrid,Brand new,Blue,Supermini,2016-05-31,-0.006896771444841133
Hybrid,Brand new,Blue,Supermini,2016-06-30,1.347782413682526
Hybrid,Brand new,Blue,Supermini,2016-07-31,-0.7409479455592509
Hybrid,Brand new,Blue,Supermini,2016-08-31,-0.8402970932551752
Hybrid,Brand new,Blue,Supermini,2016-09-30,0.8244053430280918
Hybrid,Brand new,Blue,Supermini,2016-10-31,1.1238554360769355
Hybrid,Brand new,Blue,Supermini,2016-11-30,-1.3486347602356314
Hybrid,Brand new,Blue,Supermini,2016-12-31,2.974811361368389
Hybrid,Brand new,Blue,Supermini,2017-01-31,1.4769630519721204
Hybrid,Brand new,Blue,Supermini,2017-02-28,-0.04489802408124542
Hybrid,Brand new,Blue,Supermini,2017-03-31,1.3400726683629527
Hybrid,Brand new,Green,Sport,2016-03-31,1.1744086242713125
Hybrid,Brand new,Green,Sport,2016-04-30,1.3249492081062786
Hybrid,Brand new,Green,Sport,2016-05-31,-0.1288979429334487
Hybrid,Brand new,Green,Sport,2016-06-30,0.6601603391306404
Hybrid,Brand new,Green,Sport,2016-07-31,-0.2922137176412755
Hybrid,Brand new,Green,Sport,2016-08-31,-1.0319586861645007
Hybrid,Brand new,Green,Sport,2016-09-30,-0.473125798805853
Hybrid,Brand new,Green,Sport,2016-10-31,1.374333068254742
Hybrid,Brand new,Green,Sport,2016-11-30,0.8948839859402723
Hybrid,Brand new,Green,Sport,2016-12-31,0.33561800679988346
Hybrid,Brand new,Green,Sport,2017-01-31,-0.14636659049068781
Hybrid,Brand new,Green,Sport,2017-02-28,-1.427918934852753
Hybrid,Brand new,Green,Sport,2017-03-31,0.24158799410676277
Hybrid,Brand new,Green,Sedan,2016-03-31,0.22970593596839342
Hybrid,Brand new,Green,Sedan,2016-04-30,-0.725772541423499
Hybrid,Brand new,Green,Sedan,2016-05-31,-0.20933274557558357
Hybrid,Brand new,Green,Sedan,2016-06-30,0.9209436284034981
Hybrid,Brand new,Green,Sedan,2016-07-31,-0.43377597407501095
Hybrid,Brand new,Green,Sedan,2016-08-31,-0.09532374904412405
Hybrid,Brand new,Green,Sedan,2016-09-30,-0.23680931025949514
Hybrid,Brand new,Green,Sedan,2016-10-31,0.6083083503898652
Hybrid,Brand new,Green,Sedan,2016-11-30,-0.39192042201026134
Hybrid,Brand new,Green,Sedan,2016-12-31,0.7043491851110196
Hybrid,Brand new,Green,Sedan,2017-01-31,-0.12058909759126948
Hybrid,Brand new,Green,Sedan,2017-02-28,1.823054903050174
Hybrid,Brand new,Green,Sedan,2017-03-31,1.828509632830936
Hybrid,Brand new,Green,Supermini,2016-03-31,-1.1122393367672558
Hybrid,Brand new,Green,Supermini,2016-04-30,1.1764764890730062
Hybrid,Brand new,Green,Supermini,2016-05-31,-0.730182344278019
Hybrid,Brand new,Green,Supermini,2016-06-30,0.3990193654185619
Hybrid,Brand new,Green,Supermini,2016-07-31,-0.4104030894565507
Hybrid,Brand new,Green,Supermini,2016-08-31,0.15861602733477825
Hybrid,Brand new,Green,Supermini,2016-09-30,1.336651209166667
Hybrid,Brand new,Green,Supermini,2016-10-31,-0.7599065110339355
Hybrid,Brand new,Green,Supermini,2016-11-30,-0.023391860129917712
Hybrid,Brand new,Green,Supermini,2016-12-31,0.8260768602345145
Hybrid,Brand new,Green,Supermini,2017-01-31,-0.0632866040553652
Hybrid,Brand new,Green,Supermini,2017-02-28,-1.5102321722916032
Hybrid,Brand new,Green,Supermini,2017-03-31,2.3312974821392407
Hybrid,Brand new,Black,Sport,2016-03-31,-0.22540516113320508
Hybrid,Brand new,Black,Sport,2016-04-30,1.5178684840365222
Hybrid,Brand new,Black,Sport,2016-05-31,-0.37347286075326624
Hybrid,Brand new,Black,Sport,2016-06-30,-0.6017042824545247
Hybrid,Brand new,Black,Sport,2016-07-31,1.0176389372419936
Hybrid,Brand new,Black,Sport,2016-08-31,0.6297450306683405
Hybrid,Brand new,Black,Sport,2016-09-30,0.8620536017352041
Hybrid,Brand new,Black,Sport,2016-10-31,-0.022104503666376004
Hybrid,Brand new,Black,Sport,2016-11-30,0.7892075347363094
Hybrid,Brand new,Black,Sport,2016-12-31,1.1007442578215076
Hybrid,Brand new,Black,Sport,2017-01-31,1.3711472319892926
Hybrid,Brand new,Black,Sport,2017-02-28,1.5869048167534912
Hybrid,Brand new,Black,Sport,2017-03-31,-1.766477132926246
Hybrid,Brand new,Black,Sedan,2016-03-31,-0.5545652852529399
Hybrid,Brand new,Black,Sedan,2016-04-30,2.981173181856706
Hybrid,Brand new,Black,Sedan,2016-05-31,-0.2909690045038318
Hybrid,Brand new,Black,Sedan,2016-06-30,2.4389990926549148
Hybrid,Brand new,Black,Sedan,2016-07-31,0.617492593218261
Hybrid,Brand new,Black,Sedan,2016-08-31,0.057093890136543396
Hybrid,Brand new,Black,Sedan,2016-09-30,2.0259457572631328
Hybrid,Brand new,Black,Sedan,2016-10-31,-1.8605145135046357
Hybrid,Brand new,Black,Sedan,2016-11-30,1.0687860859002918
Hybrid,Brand new,Black,Sedan,2016-12-31,0.1591989476484011
Hybrid,Brand new,Black,Sedan,2017-01-31,1.2126644656186483
Hybrid,Brand new,Black,Sedan,2017-02-28,-0.885849525055079
Hybrid,Brand new,Black,Sedan,2017-03-31,0.694929920714083
Hybrid,Brand new,Black,Supermini,2016-03-31,0.8307576808392659
Hybrid,Brand new,Black,Supermini,2016-04-30,-1.0006684914905244
Hybrid,Brand new,Black,Supermini,2016-05-31,0.27069534266962264
Hybrid,Brand new,Black,Supermini,2016-06-30,-0.2530787847936389
Hybrid,Brand new,Black,Supermini,2016-07-31,-1.7082631042059577
Hybrid,Brand new,Black,Supermini,2016-08-31,-1.795521613458224
Hybrid,Brand new,Black,Supermini,2016-09-30,-0.4764397958513653
Hybrid,Brand new,Black,Supermini,2016-10-31,0.2888428172257211
Hybrid,Brand new,Black,Supermini,2016-11-30,-0.8649319465332947
Hybrid,Brand new,Black,Supermini,2016-12-31,1.0830194843559233
Hybrid,Brand new,Black,Supermini,2017-01-31,1.1990706321373958
Hybrid,Brand new,Black,Supermini,2017-02-28,-1.0194782680459256
Hybrid,Brand new,Black,Supermini,2017-03-31,-1.3462805193810998
